text,valence,arousal
今天發下考試成績讓我還蠻開心的，因為跟上次比有很大的進步，算是我努力有了些代價吧,6.5,7.25
雖然只是一些皮毛，不過我認為基礎也是很重要的,5.714285714285714,3.785714285714286
今天上的課程之前大概了解過，並不會太困難,6.285714285714286,4.25
今天上課有一段聽得比較不清楚，但是上課內容都很好,6.0,4.333333333333333
今天上課精神不錯，老師講的東西都有聽進去，覺得越來越能跟上老師教學的步伐了,7.0,5.0
老師很用心的放慢步調一步一步解釋,6.166666666666667,4.666666666666667
上課內容聽的蠻吃力的，有些術語聽不太懂,2.928571428571428,5.583333333333333
今天得知下週期中考的消息，實在是有點驚慌，有點抓不到考試頭緒,3.071428571428572,6.3
這次上課還是有點趕,3.5,3.428571428571428
這次的考試的範圍比較難，使我的心思都放在上面,4.416666666666667,4.428571428571429
今天的課讓我很感觸很深,6.857142857142857,6.75
今天課堂其實有種吸收不良的感覺,3.785714285714286,2.583333333333333
覺得上課速度有點快，希望能慢一點,4.083333333333333,4.25
這個專案還蠻有意思的，有受到一些啟發,6.583333333333333,4.285714285714286
上了那麼久，還是沒有找到學習熱忱,2.166666666666667,3.357142857142857
今天上了未來科技可能會發生的事，讓人感到十分興奮,8.333333333333334,8.083333333333334
對期末考的結果感到很失望,1.416666666666667,6.666666666666667
我覺得上課時進度有點快，有點吃不消,3.571428571428572,3.916666666666667
覺得自己還有很大的進步空間,5.142857142857143,4.857142857142857
上的非常快，不太好懂，就盡量聽了,3.9,3.583333333333333
明天就要考試了，這章頗有難度，希望別出太難,4.5,3.857142857142857
有些概念還是有點抽象，不是那麼好理解。希望可以再詳細一點介紹,3.916666666666667,4.142857142857143
對於內容的描述更詳盡了,5.928571428571429,3.214285714285714
鼓勵我們多多回答問題，很棒,6.5,5.75
今天教的內容令我感到神奇,7.166666666666667,6.333333333333333
雖然有聽懂，但是還是會忘記,4.6,3.214285714285714
今天提早下課，很棒,6.416666666666667,5.214285714285714
我會盡自己所能來完成這項艱鉅的任務,7.0,7.0
還是需要很多時間去熟悉,3.916666666666667,2.75
今天介紹的東西我覺得很好玩，而且講完之後，就有種好像可以利用今天學的知識來看看，感覺很酷,8.666666666666666,7.166666666666667
對今天上的概念都有了解了,6.0,3.083333333333333
我覺得這部分的知識相對比較無趣,3.666666666666667,2.666666666666667
我覺得特別有興趣，也能特別的專注,7.785714285714286,5.928571428571429
說得很精采，讚讚，讓我收穫良多,7.285714285714286,7.083333333333333
大概了解在說什麼，不過還是要再讀幾遍才能完全了解,5.083333333333333,3.75
今天講的內容比較深入一點，我有點亂了，尤其是上課最後講到的地方，覺得邏輯有些怪怪的了,3.75,5.833333333333333
老師點同學問的問題大部分的人很難回答出來，比較專業的東西都得回去查才能知道,3.8,4.2
今天上完了全部的課，想到之後尚不到老師的課就感到有些可惜,5.333333333333333,6.083333333333333
今天上課介紹的非常清楚，讓我又增加了許多過去所不懂的知識,6.857142857142857,5.0
老師多講了幾次之後才有漸漸聽懂，不過沒有完全懂,4.083333333333333,3.071428571428572
教得好快，大部分題目聽不懂，好多假設好麻煩呀,2.666666666666667,7.0
今天還是有點收穫，老師講了很多我不知道的東西,5.833333333333333,3.583333333333333
課堂幽默風趣，講得很好，棒棒，受益良多,7.5,6.166666666666667
科技進步好快喔，將來一定會讓我們大開眼界,7.25,6.785714285714286
上了這堂課之後，我覺得我學到了很多東西,6.583333333333333,5.916666666666667
雖然還不是那麼熟悉，但我會更精進自我,7.0,6.083333333333333
看到有考試和很多的作業就有點害怕了，只好趕緊做吧,4.071428571428571,5.375
今天說的讓我更清楚了解內部運作的方式,6.0,3.214285714285714
喜歡聽老師講課，敘述的十分生動,7.416666666666667,3.916666666666667
自覺還需要再加油， 自我勉勵,5.0,3.642857142857143
上完這次的課以後讓我學到了很多,6.416666666666667,3.0
我覺得上課就要有上課的態度應該好好向學,5.833333333333333,5.928571428571429
聽老師講課覺得很精彩，都不會想睡覺,6.666666666666667,4.5
出了好多作業覺得寫不完，希望作業的量可以少一點,3.25,4.5
今天我都在讀別科，所以老師在說甚麼我都沒在聽，結果老師發現我們沒在聽就不講了,2.666666666666667,3.5
有一些專有名詞根本聽不懂，不知道在上什麼,2.642857142857143,5.5
我認為這個章節是比較能貼近我們現在所學的，較能夠與自己所學做連結的章節,6.071428571428571,4.583333333333333
今天上的有點聽不太懂，回家要好好研究一下了,4.416666666666667,3.5
這次課堂的內容聽懂部份多，感覺不錯,6.5,2.833333333333333
才第一次接觸就感覺困難程度上升很多,4.666666666666667,5.214285714285714
今天上課很好玩，講課生動,7.166666666666667,4.75
一開始不懂，但過了一下就瞭解了，一懂了就覺得超開心的,8.0,8.25
因為是新章節的開頭，所以比較輕鬆,6.142857142857143,4.666666666666667
我覺得老師有一點教得太快了，希望能放慢腳步，讓同學聽懂比較重要,3.916666666666667,5.166666666666667
上課內容慢慢地加深，上課要更加認真,5.583333333333333,3.714285714285714
仍有些不太了解，看完課本後有比較知道大概整個邏輯了，希望老師在講課時可以再詳盡一些,4.583333333333333,4.333333333333333
上課有點嚴謹，不過是好事,5.75,2.5
聽了不少內容，不過還是希望老師可以講得更詳細一些,4.5,2.833333333333333
進度與考試有點趕，希望自己能跟上,4.333333333333333,5.083333333333333
回去有特別去查，所以能稍微了解，好棒棒,5.583333333333333,6.083333333333333
今天上課有點快，但還能跟得上,5.166666666666667,3.083333333333333
這一學期來學了非常多的東西，也很感謝老師的教導,7.583333333333333,6.666666666666667
感覺老師今天還是很不爽，一直噴人，然後對學生一直很壓迫得問問題,1.428571428571429,6.916666666666667
今天講的總算勉強能聽懂了,5.5,4.0
老師的嗓音低沉，讓人非常想睡覺,2.75,3.5
老師鼓勵我們多自己動手實作才會真正懂得應用,5.666666666666667,3.214285714285714
需要大量的時間消化,4.285714285714286,4.583333333333333
教科書不是中文，很痛苦,2.571428571428572,7.1875
今天上課覺得有點偏難，有點聽不太懂，而且上課有時候還沒能消化，又進下一個章節，但我會努力的,5.0,5.25
以前沒有考慮到那麼詳細的問題，今天之後大概知道要怎麼做了,5.714285714285714,3.0
課堂上提到的例子，令我大開眼界,7.0,6.583333333333333
只用一節課帶過有點匆促，沒辦法完全吸收，十分難理解,2.416666666666667,6.0
今天教了許多不同的題目，我覺得真的很難,3.857142857142857,6.25
今天的課程我覺得還滿酷的，完全沒有覺得無聊或想睡,7.583333333333333,5.75
整堂課都很專心聽，但要說出今天學到什麼卻說不出個所以然,2.916666666666667,4.571428571428571
今天上課講解了一些例子，我覺得我更瞭解在說什麼了,6.083333333333333,5.142857142857143
這個單元略為複雜，希望在課程結束之前能夠完全聽懂,4.333333333333333,3.928571428571428
受益良多，感受到老師的用心良苦,6.5,3.25
今天上課內容非常的多，老師講的也有點快，有點跟不上，但大致都可以聽懂,5.071428571428571,3.666666666666667
對課程內容不是很了解,2.833333333333333,3.0
習題的部分，希望能有習題講解,4.833333333333333,2.928571428571428
上的比前一次還要來得簡單多了,6.285714285714286,3.833333333333333
聽說另一個班提早下課，很緊張我們班的進度是不是比較慢,4.0,5.583333333333333
很複雜，上課都聽不懂,2.428571428571428,4.785714285714286
覺得很有趣，會再找時間深入了解,6.583333333333333,3.0
有些部分一時之間消化不了，會有點跟不上進度,3.357142857142857,4.214285714285714
在一些題目練習後，希望能更融會貫通,5.5,4.142857142857143
又學習到了不少新的知識,7.142857142857143,4.428571428571429
看到成績嚴重打擊,1.833333333333333,7.857142857142857
今天教的我覺得有點複雜,3.916666666666667,3.0
理論的課程實在無法吸引我的興趣,3.333333333333333,4.3
算是有了初步的認識，不過不是很了解,4.571428571428571,2.083333333333333
若在課堂上有實際使用板書推演說明會更清楚,5.0,3.166666666666667
雖然有時候要花些時間想想，但是還算跟的上,5.416666666666667,4.071428571428571
我覺得老師教的蠻普通的，沒甚麼特別,3.833333333333333,2.75
今天從老師那學習到了很多知識，相信一定對我有所幫助,7.357142857142857,5.0
要寫報告了，感覺不會很難，也更會加深我們對於這方面的認知,5.916666666666667,3.928571428571428
我覺得很有趣，聽的滿清楚的，也知道一些運用方式,5.916666666666667,5.5
可以跟得上，只是有點難,4.7,2.666666666666667
提到下課時特別讓人有精神,6.857142857142857,6.0
今天的課程討論 ，雖然有些不好懂，但是慢慢翻課本後也可以了解,6.083333333333333,2.916666666666667
今天上課講的故事都蠻有趣的,6.583333333333333,4.714285714285714
今天學到的東西對於未來有極大的幫助，也對於我未來學業有重大的幫助,7.5,5.416666666666667
老師有時候會從實例中推理，教我們一些人生哲學,6.357142857142857,4.142857142857143
教的東西有些少，練習有點無聊,2.5,2.666666666666667
老師每天都好認真，好有趣喔,8.416666666666666,6.357142857142857
我認為可以稍微補充以及多舉些例子，好讓我們比較容易理解,4.833333333333333,3.642857142857143
不甚理解這些專有名詞的意思,3.916666666666667,2.666666666666667
今天上課上的比較慢，所以比較聽的下去,5.416666666666667,3.214285714285714
覺得老師很幽默，哈哈,7.071428571428571,5.285714285714286
感覺很不熟悉，一直跳來跳去的講,3.0,5.166666666666667
今天上的部分大多是應用方面，了解起來比較容易,6.166666666666667,3.642857142857143
我一定會努力學習，讓自己不被當的,6.333333333333333,5.666666666666667
這堂課讓我還滿有興致的,6.666666666666667,5.5
今天上課內容很有趣，但是仍然不是很懂,4.666666666666667,3.75
覺得今天上課的速度有一點快，還沒有抓到今天的重點,4.285714285714286,4.083333333333333
因為有些基礎還不知道，所以有點聽不懂,4.0,3.666666666666667
還不太適應老師上課的方式,4.0,2.428571428571428
這次課堂的內容較簡單,5.333333333333333,3.071428571428572
這堂課收穫滿滿，很開心,8.083333333333334,6.285714285714286
對我來說還是很困難，有時候比較難反應過來,3.083333333333333,4.416666666666667
學到了很多東西，感覺受益良多,7.4,3.142857142857143
課室有點冷，因為冷氣外加風扇好像太涼,4.25,3.785714285714286
老實說聽過之後依然一知半解，還在努力理解中,4.083333333333333,3.75
有點看不懂而且看不清楚,2.928571428571428,4.166666666666667
上完這堂課，我覺得受益良多,6.833333333333333,5.083333333333333
內容豐富有趣生動，講解詳細,6.666666666666667,4.0
老師上課展現的邏輯及歸納能力的強度，真是嘆為觀止啊,8.416666666666666,7.083333333333333
上課提到一些有趣的內容，更提起我的興趣去思考,7.428571428571429,6.5
覺得今天的內容講的很清楚，速度也剛剛好,6.857142857142857,6.083333333333333
我覺得自己對課程的理解還不足,4.0,3.75
講了一些拉哩啦紮的，我真的覺得沒必要搞得那麼複雜,1.75,5.928571428571429
對於新手來說，所有的專業名詞都是未知的問題都不懂,3.083333333333333,4.0
今天的稍稍探討後才發現，原來連一個看似普通的問題，背後卻有那麼多要學習的,5.75,4.0
不了解題目的意思以及題目考學生的目標，在準備考試的過程中顯得有些沒有方向，希望下次考試能夠拿到不錯的成績,4.25,5.285714285714286
這一章有點複雜，覺得難度比之前的高,3.5,3.428571428571428
有時候就會不太懂課本上在講什麼，回家就要重新唸一次，效率不高,3.5,4.75
有許多地方不太懂，進度十分快速,3.583333333333333,4.583333333333333
我覺得這是非常新的東西，雖然有一些難懂但是會努力地去理解,6.0,4.5
今天講的對我來說還是太複雜了，需要自己再多看書去理解,3.5,3.166666666666667
已經快上完了，我還是不太了解，講的也有點難懂,3.25,4.357142857142857
今天講的在實際工作中運用很廣，對學習幫助很大,7.166666666666667,5.0
今天內容我都很有興趣，更加了解了各部份的細節，也增廣了更多知識,7.083333333333333,5.083333333333333
今天教得讓我獲益良多,6.5,5.333333333333333
希望之後自己要專心別晃神太多次,4.333333333333333,3.642857142857143
今天的學習學到的內容想必未來能得到幫助,6.75,5.083333333333333
老師很有趣，還能學到許多知識,6.7,4.428571428571429
有時會斷麥，聽起來稍微有些吃力,3.785714285714286,3.6
我覺得老師用心良苦阿，有配合著課程進度再走,6.75,3.5
今天把之前的全都串連起來了感覺都通了,6.785714285714286,5.357142857142857
或許我真的不適合這門課，到現在還是聽不懂,2.583333333333333,5.0
今天教的我還蠻有興趣,6.357142857142857,4.75
今天的課程較短，不過還是學到了一些東西,5.166666666666667,3.714285714285714
對今天的課程不太感興趣，很多東西沒印象,2.25,2.5
經過老師詳細講解，複雜的內容都變得簡單,6.583333333333333,4.214285714285714
寫作業跟考試看題目都有一點小困難,3.928571428571428,3.642857142857143
今天精神狀態比較差，所以沒有好好仔細聽,3.916666666666667,3.785714285714286
聽說能夠學到很多東西，讓人躍躍欲試,6.833333333333333,7.25
今天只大略講了一些，不過已經引起興趣了,5.833333333333333,2.666666666666667
對於課程的內容，有點不太明白,3.642857142857143,3.916666666666667
講解入微 使我能夠深刻了解運作方式,6.0,3.25
原來在這方面我的認知還不夠多，多謝老師幫我普及知識,7.642857142857143,5.6
今天講到的東西，比較跟生活相關，也比較好理解,6.071428571428571,4.8
有點難懂，不太明白是如何得出這結論,3.5,4.142857142857143
上半節上的聽得很清楚，下半節的有點沒懂,4.916666666666667,4.142857142857143
感覺還是有地方聽不懂，希望能多加解說,4.083333333333333,4.75
覺得這門課博大精深專題也頗具挑戰性,5.857142857142857,5.071428571428571
覺得相當有趣,6.785714285714286,3.583333333333333
今天的課很有深度，對時事做了很多批判，老師上課很用心,7.666666666666667,6.416666666666667
今天是大開眼界，見了許多從未見過的,6.416666666666667,4.0
之前了解的都很少，上完課後獲益良多,6.6,3.785714285714286
今天上課其實聽得很吃力,3.5,3.785714285714286
今天上的內容需要想比較久,4.583333333333333,4.5
很高興聽到老師上課，教了與我們息息相關事情,7.333333333333333,3.583333333333333
覺得專題以現在老師的標準會非常難做出來,3.5,4.428571428571429
這次有點太快了，還是有些不理解,3.714285714285714,4.916666666666667
感覺最近上的東西都有點重複，希望可以講一些新東西,3.416666666666667,2.642857142857143
聽完課才知道原來我會的不多,3.666666666666667,4.833333333333333
考試考到都沒自信了,1.75,5.5
被老師這樣講我還蠻不高興的,2.416666666666667,5.75
感謝老師和我們分享一些訣竅，很好笑也很實用,6.666666666666667,5.071428571428571
我覺得今天教得十分有趣，也讓我十分感興趣,6.75,4.833333333333333
作業繳交希望可以用上傳檔案的方式，印出紙本多少會造成不便,4.833333333333333,3.083333333333333
這樣的速度會不會太快了一點，真正聽進去的也沒很多,2.083333333333333,6.75
其實聽了這麼多，還是有點一知半解,3.666666666666667,2.833333333333333
上課中間沒休息，一下子接收太多東西，這實在是有點會消化不過來,2.5,3.333333333333333
老師的講解還是有用的，課程有蠻有趣的,6.416666666666667,3.785714285714286
上課一開始還算可以， 後面就變得有點吃力了,3.857142857142857,4.0
聽完今天的解說後，又讓我有了更加一步的理解，而且我本身也頗有興趣的,6.571428571428571,6.25
這堂課最吸引我的就是期末專題的製作，一直以來都想用自己的力量做出一個可以解決生活問題的東西,6.166666666666667,6.142857142857143
因為答不出問題而被處罰，覺得很丟臉,1.583333333333333,7.5
雖然有聽懂，但是還有模糊的地方,4.833333333333333,2.0
有實例又新鮮的主題，總是特別吸引人,6.916666666666667,4.928571428571429
這次在課堂上聽到了不少最近的時事配合著課程一起介紹，讓人從有點想睡的狀態下脫離，挺起精神來聽,6.75,5.5
剛開始的時候有點懵懵懂懂，這一次終於釐清相關的概念,6.333333333333333,5.0
今天講的有點難，一恍神就聽不太懂了，好險我的同學懂，希望下次不要再恍神了,4.666666666666667,5.071428571428571
還不太能理解，可能是現在能力還不足的原因吧,3.666666666666667,4.0
今天清楚了解到電腦的運作原理,6.583333333333333,2.5
還算聽的懂，感覺滿有趣的,5.916666666666667,2.916666666666667
我覺得我今天聽不太懂，回去要好好再看一次,4.285714285714286,3.5
雖然只講到一點點，但還是很有興趣,5.416666666666667,4.833333333333333
老師在問問題的時候，可否放大音量，不然都不懂在問什麼。,3.1,5.571428571428571
今天的課程對我來說還算滿新鮮的,6.583333333333333,4.714285714285714
今天講了很多專有名詞，聽不太懂，讓人有些困惑,3.666666666666667,4.285714285714286
教得很清楚,5.5,2.857142857142857
對於課程內容有了初步的理解,5.583333333333333,3.428571428571428
無法引起上課的求知慾,1.75,3.166666666666667
課本習題又多又難，晚上要查清楚題目的意思,3.166666666666667,5.285714285714286
我充分理解了，更明白了這課程的意義,6.5,5.333333333333333
雖然說收穫很多，但是我覺得教得還是有一點快,5.75,3.166666666666667
今天的課程還是不太清楚，希望未來能了解更深,4.0,3.428571428571428
回家應該多看課本複習，這樣下次上課才不會忘記,6.25,2.666666666666667
比起之前所學的知識來說今天教得更加深入， 受益良多,7.5,6.0
老師清楚的講解，讓我很快就能了解這章節的目標,6.333333333333333,2.666666666666667
我還是搞不清楚到底是怎麼運作的,3.25,5.583333333333333
好複雜，我覺得有時候可以再稍微慢一點點,3.5,3.916666666666667
今天講了很多，尤其某部份讓我印象深刻，我覺得真的很厲害,8.333333333333334,6.9
讓我對於平常熟悉的數字多了一點點未知的新鮮感,6.083333333333333,4.857142857142857
概念是有了，只是細節還是要再看看,5.25,3.25
希望能腳步放慢，讓同學能更加理解,4.571428571428571,3.571428571428572
今天認識了各種方法與其擅長之處，希望以後能學習到這些東西,6.75,4.5
今天的課感覺變有趣了,6.75,5.071428571428571
上課的內容較第一堂課容易懂，滿有趣的,6.857142857142857,4.928571428571429
我今天在課堂上還是搞不太清楚，有些地方還是很模糊,4.0,4.666666666666667
今天上課講的東西有點抽象聽不太懂,3.714285714285714,4.25
感覺收穫特多,7.416666666666667,4.428571428571429
讓我學到了不該只專精於一種方法，要各個都要有涉略,6.583333333333333,4.714285714285714
今天講得比較少一些，但還是非常清楚,5.583333333333333,3.5
今天上了深入的兩節課，受益良多,6.083333333333333,3.583333333333333
這是很重要的課程，要好好學習,6.25,4.142857142857143
中英文混著講，真的聽不懂,2.333333333333333,3.916666666666667
今天上完課，覺得好辛苦,3.083333333333333,4.833333333333333
聽不太懂,3.25,3.071428571428572
進度有點跳得太快了，希望能稍微放慢一點,3.5,4.0
沒課本有點茫然,3.833333333333333,2.166666666666667
今天教得很棒,7.142857142857143,4.214285714285714
感覺很快就上完了，有點搞不清楚,3.285714285714286,4.571428571428571
要考試了，還有一些內容不太了解，要回去複習，盡自己的實力考出好成績,5.428571428571429,5.0
今天老師以生動活潑的方式和我們互動討論，帶回很多值得我們詳加思考、探討更深入的內容,7.428571428571429,5.785714285714286
隨著時代的變遷，這個議題愈顯得重要，值得我們一再的探討,5.666666666666667,3.416666666666667
大家都是剛開始接觸，希望老師可以用淺顯易懂的方式讓初學者們能理解這些專業的內容,4.333333333333333,3.071428571428572
講得很仔細，但還是有點不太懂,4.3125,4.0
聽到有許多作業後才大夢初醒，希望下禮拜能以最佳狀況上課,4.916666666666667,4.857142857142857
今天學了很多，雖然並不是完全懂，但大部分都有學會,5.833333333333333,5.083333333333333
今天聽到許多學長姐在海外的工作經驗，很有趣,7.0,3.833333333333333
內容有趣吸引人,6.285714285714286,2.642857142857143
總結這學期也學到了很多東西，十分充實,7.0,5.857142857142857
今天找教授問問題，我終於弄懂了，覺得獲益良多，我很開心,7.916666666666667,5.8
我仍然還是希望老師可以把課本的內文講得更加詳細一些,4.928571428571429,5.583333333333333
學了新的，就忘記舊的，覺得有點頭疼,3.666666666666667,4.333333333333333
這堂課我學的很多，覺得時間過得特別快，一下子就下課了,7.25,6.333333333333333
雖然說是類似，不過看起來還是滿不一樣的，不知道以後學起來會是怎樣,5.333333333333333,3.071428571428572
對於今天的課，我聽不太懂老師所講的東西,3.785714285714286,3.25
這部分還滿簡單的,6.083333333333333,3.916666666666667
可惜不能更進一步的找出學習上的盲點,3.916666666666667,2.642857142857143
今天整個人昏昏沉沉的，非常的不舒服,2.0,2.833333333333333
得知下禮拜要考試後有點震驚，或許是我還沒準備好，我最近會多看一下那些困難的詞彙,4.642857142857143,6.916666666666667
真是困難啊，到目前為止尚未完全搞懂,1.833333333333333,6.5
聽完這堂課，讓我對未來的思路模式有了一部份的轉變,6.5,3.166666666666667
沒有參與感，所以覺得沉悶,2.5,3.928571428571428
最近的習題都不太會寫,3.25,3.642857142857143
今天教的無法完全理解，希望老師能解釋的更清楚。,2.75,4.916666666666667
這部份常常搞得我暈頭轉向的,3.428571428571428,5.75
因為之前都沒有去深刻的了解，所以今天聽到的課程還只是算略懂而已,4.428571428571429,4.25
昨天熬夜寫作業，上課都在恍神，老師對不起,3.571428571428572,4.5
有些能聽懂，有些還是不太懂,4.0,2.5
感覺好難喔，對很多東西都是一知半解,2.357142857142857,5.285714285714286
感覺難以理解,2.583333333333333,4.416666666666667
我覺得我還有很多沒搞懂，希望能趕快跟上,4.666666666666667,4.416666666666667
課程內容脈絡分明，能夠理解上課內容,7.75,3.357142857142857
上課很有收穫，但投影片有點暗,5.333333333333333,4.0
我們要學習勇於告知他人的錯誤，這不但是在幫助他人了解自己的缺陷，亦是給他人一個學習的機會,6.642857142857143,3.666666666666667
今天的內容還是不太懂，所以我要認真的去學習，希望可以學好,5.75,5.25
今天得到了啟發，就是我們也必需跟上時代的變化,6.0,3.833333333333333
今天上課很有趣,8.0,5.142857142857143
上了幾堂課後，了解更多了,6.25,4.583333333333333
內容吸引人,7.25,1.714285714285714
教室不通風，覺得會有打瞌睡的情形,2.583333333333333,2.416666666666667
要把今天老師講的學好並不困難,5.583333333333333,3.357142857142857
在今天的課程中學到的東西，在日後有莫大的幫助，可以提升自己在職場上的競爭力,7.857142857142857,6.583333333333333
這次上課最讓我感興趣的就是這部分,6.071428571428571,5.916666666666667
上課突然點到我，嚇了一跳,5.0,6.916666666666667
今天的課程教了很多實用的算法，覺得獲益良多,6.857142857142857,3.642857142857143
希望老師能多加解釋，不讓同學們失去學習的熱忱,4.142857142857143,4.5
我要好好研究老師今天所教的,5.666666666666667,4.333333333333333
今天老師很有興趣的講解，我覺得這樣很好，可以學到很詳細的內容,7.416666666666667,5.0
老師挺幽默的，大大增加了我們的興趣,7.083333333333333,5.166666666666667
對課程內容有些許了解了,6.333333333333333,2.5
因為這些比較貼近生活，讓我覺得還蠻有趣的,6.75,4.428571428571429
今天教了很多東西，不過覺得上得有點快，一下就帶過了，有點消化不良,4.166666666666667,4.75
大致能了解基本的原理與運作方式,5.714285714285714,2.166666666666667
今天的內容很有意義，希望我能聽得懂,6.357142857142857,2.75
一開始有點聽不懂，可是感覺對以後很有幫助,5.75,4.333333333333333
上課速度及音量適中，尚能跟上步調,5.5,2.285714285714286
課本舉出的幾個例子，我覺得有幾個比較好理解，另外的就要好好研究了,5.785714285714286,4.357142857142857
對於今天的課程還是沒有非常了解,3.916666666666667,4.333333333333333
這禮拜的課程開闊了我的視野，看見了平常不曾看過的產品,7.25,4.642857142857143
作業部分還是都霧煞煞 沒有辦法自己處理作業部分,2.333333333333333,4.25
學到了很多東西，讓我很有興趣，希望未來能夠了解更多有關的事情,6.75,6.916666666666667
今天的課程很有趣，舉了一些有趣的例子，讓我激起興趣,7.25,6.333333333333333
其實我不是很懂現在在教什麼，或許該先好好看看課本吧,3.916666666666667,5.25
今天上了很多東西，但是我聽得懂的還是不多,3.285714285714286,2.5
今天很累，沒仔細聽,3.214285714285714,2.25
這堂課也是很充實，不過上起來真的很累,5.416666666666667,4.2
完全沒有相關基礎的我，雖然認真聽還是覺得霧煞煞,3.25,2.928571428571428
上課有同學發問更能提高理解力，還請老師今後不辭辛勞地教導我們,8.0,5.916666666666667
對我來說吸收這些知識仍然有些吃力，希望老師速度能放慢,3.333333333333333,3.857142857142857
期許自己能夠舉一反三，學習更加輕鬆快樂,6.416666666666667,5.166666666666667
我要持續不斷的精進改善我的讀書方法,5.75,5.833333333333333
下禮拜要複習期末考，我好興奮,6.916666666666667,7.714285714285714
對課程的了解非常的模糊,2.785714285714286,5.833333333333333
今天的課程很有趣，可以從中多多學習,6.416666666666667,3.25
上課老師講得內容雖然不是很懂，但是仍然覺得獲益良多,5.7,3.5
希望能在聽取更多，謝謝老師用心的教導,6.75,3.142857142857143
明白了自己以後可能接觸到的是甚麼樣的場景，好像更加清楚了這個職業,5.75,5.333333333333333
內容有趣所以比較精神,5.75,3.25
今天上課內容一樣很充實跟很多，需要一點時間好好消化,5.916666666666667,4.416666666666667
今天上課非常有意思，讓我收益頗多，學習起來更輕鬆,6.75,5.583333333333333
講得有些聽不懂，課程也不太了解,3.75,4.0
上太快了，希望講解時能說慢點，這樣大家才比較好理解,3.583333333333333,4.416666666666667
因為還不是那麼熟悉，所以還需要一些練習，希望可以越來越熟練,5.166666666666667,2.916666666666667
現在上課的節奏真的越來越快了,4.916666666666667,6.166666666666667
老師舉了很多生動有趣的例子,6.083333333333333,4.142857142857143
清楚地瞭解了歷史人物對於社會的貢獻,6.333333333333333,4.928571428571429
我聽不太懂內容,3.142857142857143,2.5
今天再次講解了各種形式的算法，也複習了昨天的課程，對內容更了解,6.571428571428571,2.5
老師舉了非常多的例子，讓我獲得非常多的資訊,6.583333333333333,3.25
我今天學完後，就想體驗一下,6.642857142857143,4.75
今天教了不少東西，讓我獲益良多,6.75,5.666666666666667
後半堂課精神不濟，學習效率變差,2.583333333333333,2.916666666666667
麥克風斷斷續續的，聽得很辛苦,2.5,2.833333333333333
今天講的內容跟我們日常生活很有關係，因此聽得還不錯,6.416666666666667,4.5
有些地方當下無法領悟，回宿舍在依照書來學習,4.714285714285714,3.5
今天教了許多以前沒有學過的東西，所以上起課來很新鮮,6.642857142857143,4.785714285714286
考試有念所以對分數很滿意，之後得繼續再接再厲,7.071428571428571,5.071428571428571
下禮拜就要考試了，我覺得我要努力弄懂才能有好成績,5.166666666666667,4.9
總算都上完了，開心呦,7.583333333333333,7.5
今天上的內容非常的有趣,6.75,5.5
我覺得今天講的東西特別好笑，覺得今天很有趣,7.583333333333333,7.666666666666667
我覺得好像有更了解一點了,6.0,4.785714285714286
有些專有名子不太熟悉，聽起來比較吃力,3.583333333333333,3.642857142857143
這個想法很特殊，有很多學問值得研究,6.0,3.583333333333333
我認為今天的課堂內容相對容易,5.785714285714286,2.75
我覺得這個部分需要自己理解與上網找資料才能學得更好,4.916666666666667,5.25
這次上課真的很重要，能讓自己的想法更清楚,6.333333333333333,5.166666666666667
整體而言，勉強可以聽得懂,5.416666666666667,3.416666666666667
今天學到許多知識，也感謝老師親自示範講解,6.416666666666667,4.416666666666667
今天的課程讓人有種比較緊湊的感覺，要看課本複習了,4.428571428571429,4.833333333333333
希望能夠講解詳盡一些，這樣才能有更好的學習成效,4.714285714285714,3.833333333333333
老師深入淺出的解說，又給了我們一些例子，讚讚,7.583333333333333,4.928571428571429
這期間我努力調整自己的步調、適應，相信之後會有更好的學習成效,6.642857142857143,5.5
回家再看過課本一次，更加深了對上課內容的了解程度及印象,5.833333333333333,3.25
上課內容豐富有趣,6.666666666666667,4.0
今天教的還能跟上進度，我覺得教得很好,6.785714285714286,3.071428571428572
學了不少東西，覺得很有趣,6.666666666666667,4.714285714285714
覺得課程進度有點快，內容難以消化,3.0,4.0
老師的問題亦能帶動我思考,5.833333333333333,4.416666666666667
課程內容對於我們的學習與工作方向有極大幫助,8.0,4.428571428571429
今天的內容比較有趣，但是後來講考試的事感覺有點難，希望會寫,4.75,4.333333333333333
大家都花了很多心思，卻沒有一組令老師滿意的，做到都喪失自信心了,2.0,6.75
喜歡老師輕鬆幽默的上課方式，這種方式讓我獲益良多,7.583333333333333,5.083333333333333
有些上課聽不懂的地方，回家複習變得更加明瞭，讓我對上課的內容更加有印象,6.214285714285714,4.0
講了不少有趣的東西,6.083333333333333,2.166666666666667
一直有人講話，影響到上課的吸收和注意力,3.3,4.928571428571429
最近的課不太吸引人，不太想去上,2.0,4.714285714285714
老師講得有點快，不過還是很棒,6.714285714285714,5.5
考試沒考好，不要把我當掉阿，我會努力學習的,3.333333333333333,8.0
今天聽課聽起來相當的有感覺,6.666666666666667,4.928571428571429
今天聽到很多關於硬體的發展部分覺得相當有趣,7.2,5.0
今天教得很難，聽不太懂,2.833333333333333,3.785714285714286
終於講到現在時下最流行的話題，不會死氣板板了,5.833333333333333,5.666666666666667
