ID,Text
V348_13,我的心情很複雜，看表面是很平靜的，因為我不要讓家人為我擔心，其實我的心裡一直悶悶不樂，卻不敢講出來是，我的小孩看到我開心他們才敢靠近我跟我聊天。
V465_16,想念外婆的感覺總是讓人心頭溫暖。她的話語和笑容常常出現在心中，讓我感受到無比的愛與安慰。每次回想與外婆度過的時光，都讓我更加珍惜與家人的每一刻。
V413_16,工作上每個人都有錯誤的時候，你們不要只會巴結長官就想說什麼事都不用做，每天在那講悄悄話，看了就很討厭，一堆拍馬屁的傢伙
V403_13,我家共四人，我先生跟兩個小孩，一個女兒一個兒子，他們都大學讀大三年跟大一年級了，都在學校住宿，兩星期才回家一次，我們夫妻身體比較不好，有打些零工過生活，但一家人平平安安我也很開心，我有加進新住民協會，有辦活動我都去參加跟一些姐妺聊聊天跟一起去當志工，謝謝
C199_16,我喜歡煮自己愛吃的，有時就自己一個人慢慢吃，有時和同鄉的一起分享。在台灣生活很辛苦，幸好現在孩子大了，可以自己賺錢生活了，我也比較有自己的時間。
C165_13,感受到生活的節奏似乎有點快，但同時也很珍惜每一個能靜下心來的時刻。工作上有一些挑戰，需要集中精神去克服，而生活中則有許多小確幸，比如與朋友分享美食或讀到一篇感人的文章。
C85_16,希望老公能積極參與減碳行動，從日常生活中的小事做起，例如節約用電、選擇公共交通、減少一次性塑料使用等。每個人的努力都能對環境產生正面影響，讓地球變得更美好。
V347_16,我會和定居國外的兒子講，要他注意起居作息，8月份我會去看他，到時候希望我們母子能好好的相聚，相信他是最好的導遊，期待我們相聚的日子！
V343_16,在最近兩個月內，如果我想和某人說話，我會找一位信任並理解我的朋友或家人。 我們可以各地療癒，共同面對生活中的挑戰和困難。
V483_16,奶奶，平時有沒有和鄰居聊聊天，散散步？希望您每天都開開心心，如果有什麼需要的，一定要告訴我，我很願意幫您準備好
C176_16,老公，來台灣這麼久，好不容易孩子長大了，我最近想出去上班，跟外面多接觸，不然每天在家也是沒事做，可以多交點朋友，也能多賺點錢
V452_16,妹妹，雖然沒天天見面，但謝謝你帶來的歡笑與活力，讓生活充滿溫暖和色彩，我會一直支持你，陪伴你，願你每天都充滿幸福與快樂。
V451_13,面對一些些的挑戰，它考驗著我的勇氣與毅力，但同時也讓我更了解自己的潛能，每一次面對挑戰並戰勝它，都是一次讓自己變得更強大的過程。
V382_16,家鄉的姐姐，不用怕我一個人怎麼辦，台灣人很好還會介紹好吃的東西，都會跟你說會有好玩的地方，有問題可以解答，有適應的很好。
V444_16,親愛的老公，謝謝你一直在我身邊，給我無條件的支持與愛。無論生活中有多少挑戰，和你在一起，我總能感到無比的安心與溫暖。
M634_13,我喜歡台灣，台灣是一個非常適合居住的國家，台灣人非常的友善，治安也非常得好。但台灣的法律太輕了，法官的判決常常對重大刑案都判得很輕，新聞媒體也不是很中立，立法院也常在打架，真的是非常奇怪的現象。
C169_16,跟我的小孩說話，要乖乖上學，好好念書學習，以後才能有好的工作，大家都很愛你喔～要健健康康快快樂樂長大
P601_13,離開故鄉和所愛的人，到異國他鄉定居，難免會在重要節日或慶典時產生對故土的思念。飲食、家庭觀念和習慣上的差異，都需要時間去適應。
C71_16,想和自己小孩聊聊天。孩子們正值青春期，又迷戀於3C產品。希望他們以學業為主。好好愛惜自己的身心健康。多幫家裡做點家事。爸爸媽媽賺錢也很辛苦。希望他們能給自己也設定目標去完成
C91_13,我住在台南的鄉下，我挺喜歡台南這個地方的，很多地方很有趣，我也很融入，也喜歡去那些歷史古蹟，台灣腔也很好聽，食物也已經適應了。
C119_16,就快要過年了，最想要跟媽媽說幾句話，親愛的媽媽:我是你最不孝的孩子，嫁到台灣，離家遠，回家是我最遠的路，因為孩子，因為工作，因為種種原因，我沒有常回家看你，希望你能原諒女兒的不孝，也祝福媽媽身體安康!
I523_13,今年有很多吵吵鬧鬧或紛爭的事，我希望在這個月底我能夠更加堅強，也希望來年我能在很多事情上取得更大的成功，無論是身體或是精神層面也好能夠永遠保持健康，謝謝。
C159_16,孩子，請你加油吧！雖然學習不是唯一出路，但是不學習不努力，人生的路只會越走越窄。媽媽只能托舉你一時無法托舉你一世，人生的道路還是需要自己走的。
C125_16,陌生人或者是老師可以授課，但是要免費的課程，語言、技能、電腦、畫畫、美工、手藝之類的課程，我都可以接受並學習
V413_13,每天都一樣，白天工作，下班就回家洗衣煮飯，整理家務，沒什麼改變，希望能多賺點錢能寄回家鄉孝順爸爸媽媽，心情沒什麼好壞，就平常心了
C46_13,最近的心情平安喜悅，每天按部就班的做好該做的事，追求穩定平靜的生活，照顧好自己的家庭和小孩，用平安喜悅的心情跟家人相處！
I536_13,心情很失落、痛苦、憤怒，很複雜。我對我的公婆和丈夫感到非常失望和難過。他們從我嫁進來台灣從來沒有對我好過。
V392_13,最近生活非常順利，子女的功課都有很大的進步，感覺非常欣慰。在台灣生活各方便都非常便利，人與人之間都非常的和善，感覺真的很棒。
C52_16,你今天吃飽了沒，今天過得好嗎，有沒有開心的事可以分享，今天有去哪裡逛逛嗎？要不要一起去逛逛街，看一場電影，然後再一起吃一頓飯。
V353_16,我想和媽媽聊聊，關於這邊的生活以及爸爸媽媽在越南的情況。
C102_16,老媽，最近還好嗎？好幾年沒見面，平常雖然有電話聯絡，還是想回老家看看，我跟家人討論過了，明年找時間回去一趟，看看大家，愛大家喔
M636_16,"媽媽。
父母在人生尚有來處；父母去，人生只剩歸途。這是我最近覺得最感同身受的話，媽媽跌倒骨折，遠嫁無法在身旁照顧，有深深的愧疚感⋯⋯"
C31_16,會跟自己的老鄉講..講我要怎麼做才讓他們對我們有不一樣的眼光.有時想到這種事情想離婚可是這樣對小孩不是很好不知來台是對還是錯
V324_16,和好朋友，親人，家人或是新住民姊妹
I540_13,現在我正在找工作，因為我兩個孩子還小，我要接送他們上下學，很難找到合適的工作。
V351_16,我每天都跟先生溝通聊天，跟同事討論工作、生活、偶爾會閒聊，我還有兩位好朋友，週末也都會見面，小聚，所以基本上不會特別想跟誰說話。
I505_13,有工作最好雖然薪水很少但可以養自己因為現在什麼東西都很貴如果沒有工作就沒有錢，沒有錢沒辦法買東西，跟公婆一起住有懷有好但希望自己有一個地方自己有一個空間比較好
P587_16,我的老婆，謝謝你照顧我，幫我照顧我的身體，買吃的，買衣服，拿錢給我，還會照顧我的家人，帶他們出去吃小吃，帶他們出去，謝謝。
C161_16,我想要有多一點自己的時間，可以自己做自己其他想做的事情，不想所有時間都被綁住，讓我休個假去放鬆一下。
M622_16,與同儕表達對健康和儲蓄的關切
C266_16,我會對父母說：感謝你們一直默默地支持我，讓我在困難中找到力量。這段時間雖然有些壓力，但因為有你們的陪伴，我才能堅持下去。希望未來能讓你們放心，也希望我們都能健康快樂，共同創造更多美好的回憶。
C178_13,台灣很小，到哪裡都很方便，交通也很便利，捷運公車都可以到達想去的地方，但是東西實在太貴了，賺錢回家買菜煮菜就沒錢了
C233_16,我想對你說一聲真心的謝謝。感謝你一直以來的愛與支持，無論是在生活中還是在工作上，你總是無微不至地照顧我。每當我需要你，你總是第一時間出現在我身邊，給我力量和安慰。
V416_13,因為天天要上課，所以日子過得很充實。加上我要自己編寫講義，所以一直都很忙碌。但忙得很開心。因為教學是我喜歡的工作。
V421_16,我的婆婆，婆婆每天跟我一起在家裡，不會常常命令我做事情，但我都很願意幫助婆婆生活上的大小事情，他真的是我的好婆婆
I525_13,我很高興能夠住在台灣因這裡很有趣，尤其它是一個擁有主權自由的已經開發的國家。台灣有冬天。我喜歡冬天，冬天會讓我覺得很舒服。我是一個很怕熱的人。我在台灣學了很多東西。台灣是一個學習好地方的國家。
I520_13,最近感覺身，心靈很累，因為最近家人發生很多事情，例如小孩生病還有公婆身體最近也不太好，要照顧家人又要工作賺錢養家，工作壓力也很大。有時很想要有自己時間，可以有人可以分擔自己的壓力
V479_16,外婆，我會常常回來看你，陪你聊聊天，讓你不會覺得孤單，不管多忙，我都會抽時間陪你，因為你對我來說是最重要的
T608_13,我覺得台灣人很友善跟泰國人差不多 大致上生活機能 安全 方便 很值得稱讚是醫療方面都很好 受到平等待遇治療  
C265_16,爸媽，因為蠻久沒看到他們了，希望他們照顧好身體，今年冬天也蠻冷的，下個月過年雖然只能視訊相聚，但都要安好，不要太擔心我們
C40_13,還好！我的心情不好的原因是家庭夫妻經濟問題還有工作問題小孩子的教育問題如果不好的時候我會找閏蜜聊天說說最近發生的事情心情會好些或到田裡工作調整情緒。
C134_13,心情超級煩悶，家有一青少年輕度自閉超級固執，真的是無法溝通，不管是說的和做的從來不經大腦思考，而且一直活在自己的世界，從不聽人勸說
C277_13,最近的心情像一條忽高忽低的小船，有時乘風破浪，充滿動力和期待；有時卻被風雨打濕，陷入低谷與疲憊。面對生活的瑣碎與壓力，總有些力不從心的時刻。
MM652_13,這兩個月心情好，只是天氣太冷了受不了，都在家裡不敢出去。洗衣服曬不乾，只好用暖暖爐來烘乾了，如果有太陽出來很高興，跑出來曬太陽。
V423_16,想要跟在家鄉的家人說我很想念他們，雖然經常打電話聯絡但是很想念跟他們一起生活的日子，明年我想多找時間回去看他們，還有我在台灣過得不錯，請家人不用擔心
C167_13,最近兩個月的心情像是海洋的潮汐，有時平靜，有時起伏不定。忙碌的生活和工作讓人感到壓力，但同時也有一些小小的成就感帶來的滿足。偶爾會感到疲憊，但透過散步、閱讀或與朋友聊天，能找到平衡與安慰。期待未來有更多時間去探索興趣和休息，讓心情保持穩定和愉快。
V325_13,壓力大經濟壓力，生活上壓力困擾搞不定狀況每天都覺得好累或想跟朋友出去不想跟人家聊天就想睡覺很大聲就很容易嚇到就沒精神
C50_16,和老公聊天的日常生活總是充滿了溫馨和幽默。我們會分享彼此的工作點滴，討論未來的計劃，偶爾也會開玩笑逗笑對方。這些簡單的對話讓我們的關係更加親密，每一刻都珍貴又充實。
I572_13,最近女兒畫畫拿到第一名的獎，我很高興，這代表女兒的畫作得到認可，女兒也很喜歡畫畫，他跟我說想去學畫畫，我也願意找老師來教他畫畫，他高興就好了。
C112_16,謝謝爸媽帶我來台灣，台灣人很和善也都很熱情，在台北上學上班交通都很便利，用餐時餐點選擇性多，且食材安全又好吃，我真的很喜歡台灣
V351_13,最近一個多月因為我先生意外受傷，手心被電鋸鋸傷，需要縫合大約30針。也因為他的手受傷，造成生活許多不方便，例如手的傷口無法碰水、無法洗完做家事…傷口每天必須換藥，每週都需要回診看傷口，一切都需要我協助。雖然比較辛苦，但是我仍然感覺很幸福，因為可以親自照顧親人，另方面也很難過、心疼無法分擔他的疼痛。已經過了50天，傷口外表也癒合，但還需要復健，願他早日康復，恢復原本的生活。
C251_16,如果要跟某個人說話，我會對父母說：「感謝你們一直以來的支持和包容，讓我在困難時有依靠。未來希望能讓你們更安心，也希望我們都能健康快樂，一起享受更多的美好時光。」
C43_13,很不好！因為基他家人來電為不相關的事找我要錢。我的原生家庭非常富有，但重男輕女，父母在世時一直被壓迫給錢。現在父母不在了，原以為可以解脫，但有個哥哥還想延續父母的方式，讓我很痛苦。
V388_16,想跟自己的婆婆說，我們有很多的文化不合，我剛到台灣時中文不好，經常用手語溝通，我們也經常爭吵，我很多台語是跟婆婆學的，中文則是跟老師還有老公。
V502_16,阿爸阿母阿弟你們好嗎?我走的那時阿弟還在我身邊，不知道現在有沒有長高了，應該比我還高了呀。阿爸你腰有沒有好點！還會時不時的痛嗎；阿母你的頭吹不了風，記得要帶上我給你買的帽子
C63_16,你正走在正確的道路上，一切的規劃都是正確的，方向也是正確的，接下來就是一步一步腳踏實地把事情做好，團隊的凝聚力也在逐漸出來，相信很快會一個嶄新的局面。
V469_13,最近工作量有點大，時間緊迫，遇到困難的任務時，心情感到壓力和疲憊，試著告訴自己每個困難都是一次成長的機會，努力克服難關
C216_13,來台灣這麼久，有穩定的工作、也有穩定的生活，我這幾年要再多賺點錢，希望再過幾年，可以退休回老家，好好的陪陪爸爸媽媽
P600_16,想對爸爸說，謝謝你一直以來的支持和愛護。雖然我們來到台灣生活，環境變了很多，但你的關心和陪伴讓我感到無比安心。我會繼續努力，讓你為我驕傲。
I561_13,應該是還不錯，每天就像一般家庭的生活，有時自己煮三餐有時吃外食，追追劇，偶爾也會和朋友們聚一聚做些印尼美食。
I526_16,目前還不需要諮詢他人，一切狀況良好且順暢。
V391_16,老公謝謝你下班還到店一起收，每天陪我下班，有你在很好，每天聽我說話陪我聊天。嫁的很好，大家都說我有好老公
V455_16,結婚後，我除了要照顧家裡、做家務，還得負責照顧孩子。尤其是有時候會覺得台灣社會對外籍配偶的眼光很讓人不舒服，感覺自己總是被標籤，常常被稱為越南新娘
C310_13,這兩個月的上班族心情可能比較複雜。一方面接近年底，年終獎金和假期的期待帶來些許動力，但另一方面，年底通常伴隨著工作量增加、績效壓力和年度總結，可能讓人感到疲憊或焦慮。同時，過節氣氛也可能讓人期待假期的輕鬆時光，但仍要努力應對眼前的繁忙。
C296_16,親愛的奶奶，感謝您一直以來的關愛與支持，您的溫暖總是讓我感到無比安心。希望您身體健康，開心每一天，我會一直陪在您身邊，愛您、照顧您，您是我最重要的人。
I531_16,在最近這兩個月裡，分享故事和想法的渴望變得更加明顯。我想和幾個人交談，尤其是總是能理解我的好朋友。我想談談我的新經歷、我面臨的挑戰以及我對未來的希望。透過對話，我希望獲得新的觀點、支持，以及分享歡笑的朋友。
C254_16,雖然我們已經分開，但我仍然感激著曾經有過的共同經歷，希望你能找到屬於自己的幸福，並且過得開心，過去的日子無論好壞
C155_13,台灣好冷好冷，一年比一年要冷，要過年了，又開始想家，天氣冷也好想家，希望有一天可以接阿媽阿爸來台灣，陪陪小孩過日子
I560_16,會聊在工作上發生什麼事，有什麼很快樂的事或很有趣的事，今天遇到什麼問題怎麼解決，跟同事去吃什麼好料，有遇見什麼人，這樣的類似話題。
C107_16,想跟老公說，很多習慣都不一樣，感謝你願意為我改變，也會關心我會不會想家，還會陪我回家鄉，一起去旅遊，你是很棒的一個人，感謝你選擇了我。
C24_13,要做的事情很多；想幫忙的人很多，有點忙不過來。因為想做的事情太多，讓自己壓力很大。但會每週安排運動課程四小時。將自己置身在運動的專注力中。基本心情還算平靜。
C53_13,富蘭克林說過壞的習慣必須打破，好的習慣必須加以培養，然後我們才能希望我們的舉止能夠堅定不宜始終如一，這不禁令我重新仔細的思考，最近這兩個月的心情，有如水深火熱般困難的生活著。
V330_13,以前，我的精神狀態不好，因為我和先生生活上有很多問題，常常吵架。不過最近我過得很好，因為我和老公是分居的，所以我現在的心情比較穩定。
C170_16,在最近兩個月內，如果有機會與一位老朋友見面，我會想和他聊我們過去的點滴以及目前的生活。我會說：「好久不見，真的很想念我們一起度過的美好時光。最近你過得怎麼樣？我有些新的挑戰和感悟，想和你分享，也希望聽你的故事。在這忙碌的日子中，能與老朋友重聚，總能讓我感到溫暖和力量。」我希望能通過這樣的交流，重新建立那份深厚的友誼，並一起展望未來的可能性。
C21_13,想要多學習一些東西，如果你們有好的商機也可以提供給我，想要靠自己的努力創造出自己想要的生活，只有不斷的突破才能戰勝一切
C185_13,台灣在普遍香港人心中，地位一直很高，只要知道你是台灣來的，基本上都會對你特別友善，對台灣很多東西的預設評分都在很高的水平，包括對人印象、食物、自然景觀等
V323_16,我談談我在台灣的生活和家庭關係
C234_13,心情真的好極了！整個人感覺輕鬆愉快，仿佛所有的煩惱都已經消散，取而代之的是滿滿的快樂和滿足。沒什麼煩惱，感覺一切都順利，心裡暖暖的。
C121_16,"親愛的媽媽，你最近好嗎？我在台灣的生活很順利，過得很快樂，過年回去再幫你買幾件厚一點的棉被，希望你一切都好。


"
V403_16,我想跟我小孩說話，關心他們在外的狀況跟學習作業的進步，也很想跟一些家鄉的姐妹聊聊天，或做一些家鄉家異國料理，跟大家姐妹分享，謝謝
V340_13,不僅是朋友關係又是同事關係要如何把這兩個關係拿捏好其實對我來說是一件困難的事，如有一個朋友工作上面太計較，做任何事情都想拿到好處我才做這樣如果你又是主管又是朋友那你要怎麼處理
V431_13,台灣的心情可能會受到越南配偶因素的影響，各種生活習慣感覺一直不會受到重視，尤其是對越南人甚至第二代有點意見，擔心小孩子
I558_16,在社會團體會想找會長或主委談自己的情況，但看到他們處理所團體工作已經太忙，都沒有機會再跟他們談自己的事，在學校老師已經了解自己的情況，所以老師一直不斷鼓勵，自己在想還是自己想辦法找機會讓自己跟堅強找出路。
C286_13,小孩最近的表現讓我感到驕傲，他變得好懂事，學會自己整理書包，還能主動幫忙做些家務事，雖然偶爾有點小脾氣，但是也能夠漸漸懂得大人在說什麼
M639_16,會聊到台灣的飲食文化也受到中華文化的影響，台灣小吃特別出名，像是牛肉麵、珍珠奶茶、鹽酥雞、蚵仔煎等。台灣的食物通常偏甜或偏鹹，並且講究新鮮食材
V410_16,我有一個很棒的團隊，在這團隊中大家都能互相接納、包容、幫助，團隊中能共同完成每一項交付任務，能不私藏的貢獻自己所長
I570_13,經歷過被孩子的奶奶趕出門，三個孩子受到傷害，二女兒收到傷害最大，放棄人生目前休學兩年。我每天只能哭一下，擦乾眼淚繼續工作。為了孩子要堅強，但我我也不知道能撐到什麼時候
C267_16,親愛的女兒，不管生活中遇到什麼挑戰，記得你永遠有能力去面對。不要害怕犯錯，因為每一次錯誤都是學習和成長的機會。
M629_13,來到台灣已經10年了，認識了很多人。尤其在學校幼稚園當志工時，遇到一些特殊小朋友的狀況，讓我瞭解到台灣在這方面做得很好，都會提供一些職能課程讓小朋友學習！這方面在馬來西亞還不是很普遍，所以真心覺得政府有在關注特別的小孩，很棒！
M620_13,"外國人在臺灣很困難尋找到工作
希望能夠得到工作解決經濟的狀況
沒有就經濟的來源
生活三餐都成了問題


"
C195_13,常常會聊起最近在台灣生活的方式與習慣，嫁來台灣很多生活方式跟習慣已經隨著時間慢慢的融入台灣了，但是常常因為口音會被台灣人稱為大陸新娘
C51_16,你好嗎，你最近跑去日本玩，不知道我是該鬆一口氣還是怎樣，少了你的緊迫盯人居然有點不太習慣？習慣的生活突然變了還真是不習慣，但不久後你就回來啦，也不用想太多
C193_16,特別感謝晶晶老師來家裡教我跳舞鼓勵我。感覺自己找回來自信與快樂。好喜歡鳳之韻團服的每個夥伴們，何靜，小悠，三元.淑芬，波波等，看到她們身上的大愛和堅韌不拔的生活態度。開心快樂幸福的生活著。認識你們三生有幸。我愛鳳之韻
C136_16,感謝店裡面老闆娘知道我生活沒有過得很好，都會供應我餐盒，幫我節省開銷，在生活上非常的有幫助，有感覺到非常溫馨
P578_13,我在台灣的生活很好。我感到安全和快樂。有時，我會想念在菲律賓的家人，但我有天主教會和新住民同胞互相安慰。幸運的是，我有一個負責任、充滿愛心的丈夫和他的家人。我也和姻親有良好的關係。另外，我的兩個孩子他們很可愛、很令人尊敬。
C155_16,阿媽，最近家裡還好嗎，阿爸也退休了，記得常出去走走，不要一直待在家裡，有空多活動活動，身體才會健康，過年有空來過來家裡走走吧
C202_16,想跟祖國的家人說在這裡的日子，我努力學習新語言，了解不同的文化，並用心去適應這裡的一切。對家人的情感，無論距離多遠，都始終未曾改變。
C264_16,我會對自己說：這段時間的努力值得肯定，但也別忘了放鬆身心，照顧好自己的健康。無論遇到什麼困難，都要相信自己有能力克服，保持積極的心態。未來的挑戰雖然未知，但只要一步步走下去，一定能實現自己的目標，迎接更好的日子。
T619_16,常常要承擔家務、照顧子女等責任，但卻缺乏社會支援，這種情況會讓我感到孤立和焦慮，工作中受到剝削或薪資不公。
M645_16,找到自己的位置。對於適應問題的處理，多與當地人交流、學習語言、融入當地生活，至於如何融入當地社會，也是一個可能的挑戰
C192_13,來台灣這麼久，有穩定的工作、也有穩定的生活，我這幾年要再多賺點錢，希望再過幾年，可以退休回老家，好好的陪陪爸爸媽媽
V373_13,"現在自己在台灣很適應
，不會覺得一個人孤單
。臺灣的東西很好吃，交通很方便，要去哪不會要很久的時間，可以住台灣不會冷"
I531_13,我們人的情緒起伏就像是一個旋轉的輪子。有時很平靜有時很低落。快樂，悲傷，憤怒或恐懼的情緒交替影響我們的生活。從讓你開心的好消息到讓你心煩意亂的事情。我們必須知道情緒波動是一個正常的事。接受和管理好情緒會讓我們生活過得更加平靜和快樂。
C3_16,媽媽，我在台灣很好，一家老小都很好，不用掛念我們，您和爸爸也要照顧好身體喲～愛您！很想您和老爸能來台灣住一陣子，帶妳們到處走走，也很想陪您逛逛街，好久沒陪妳們了。啥時候能過來，讓女兒煮飯給您們吃。從小到大都是妳們在照顧我，這次還我來照顧一下爸爸媽媽
C16_16,我最近比較困擾的是一個朋友在我面前感覺還不錯，可是在背後卻是在扯後腿，而且他的個性喜歡和別人比較真受不了他這種行為喜歡當大姐卻不喜歡付出花錢都是別人在花他講話卻很大聲，我想應該要遠離她才對
C236_13,這種開心的感覺就像是陽光灑進心房，溫暖、明亮、充滿力量。沒有什麼比當下更讓我感到幸福的了，這一刻，我的心情無比愉快，彷彿整個世界都在為我微笑。
C270_16,想回家，想爸媽，想家鄉的風景美食，還有朋友，想要去旅遊，可是要工作，要賺錢，要生活，人生怎麼那麼矛盾，那麼糾結呢
C196_16,跟我先生説謝謝他努力工作賺錢養這個家，天氣冷要注意保暖，小孩也都乖乖上學，不用我們擔心，很幸福的一件事
I575_13,台灣的生活方式差異生活步調較快，需要時間適應，文化差異很難以融入當地社會，跟印尼的父母兄弟姐妹相隔遙遠，特別在節日期間，思鄉之情特別強烈。
C305_13,最近的工作有一點壓力，但是也是算有成長的機會，有時候覺得有點累，但是每一次過了一個難關之後，就會有很多成就感
C177_16,老媽，最近家裡還好嗎，好久沒回家，我在台灣生活也很穩定，再過幾年，等我存夠錢，再回家陪你們，好好保重身體，不要生病了
I508_13,心情開心，但最近有失望，另一方面也有不愉快的成就及有一點擔心
V402_13,"1.很想賺錢
2.年紀大沒存到錢，非常沒有安全感，
3.有夢想  有設目標，但未達成，反而一場空
4.努力調整自記
5.策略修改
6自我察覺，找出問題，而立馬執行"
C181_13,以前朋友好多，每天都可以出，來台灣交不到什麼朋友，每天都只能待在家裡或者去載小孩跟買，這樣的生活有點無聊
C9_16,在最近的兩個月內，對外面的人還是很客氣的（早安，謝謝，再見……），但對家人就有點不一樣（快點，還慢吞吞，一天就會看電視，不要那麽皮，不要跑來跑去，不要跳沙發……）
C286_16,寶貝媽媽好愛你，每天都變得越來越聰明勇敢，我真的感到為你驕傲。不論以後遇到什麼困難，都要勇敢面對，因為你是最棒的，我們要一起加油
C221_13,口音飲食習慣，社交方式，對於家庭與婚姻的觀念，常常會讓我感到陌生或困惑，感到被排斥或無法融入，覺得被忽視或難以發揮自己的職業和個人潛力。
C298_13,最近心情輕鬆無壓力、自在的狀態，能夠從繁忙的生活中抽離，享受當下的平和。對生活充滿正能量，無論是小小的休息還是與朋友聚會，都能感到放鬆與愉快。
C298_16,老闆，來公司這麼久，好不容易有穩定的收入了，我最近想加薪，跟外面多接觸，增加新的業務，可以多交點朋友，也能多賺點錢
KH653_13,大兒子是「產學專班」的大4生，今年5/13兒子公司外派出差發生職災，但資方不願意負責，已申請調解會議，但調解不成立，因為資方不願意按照「勞基法59條」和「勞工職災保險及保護法」給付，還要求終止契約，讓我們相當煩惱不知道後續如何處理。
V398_13,每次到了冬天，都覺得台灣的新竹天氣好冷好冷，風好大常常會覺得吹得頭好痛，然後也很常生病感冒，希望天氣趕快暖和一些。
V426_13,很想念爸媽跟家鄉一切，台灣還是很不一樣的，吃飯口味和環境都還在適應，中文也好難不好寫，努力中!還好老公、婆婆人都很好.
V406_16,一樣嫁來臺灣的前公司同事朋友，聊聊工作要做什麼，台灣的薪水給我們是多少錢，她兩個小孩的情況，幾時要回越南
I545_13,因為嫁人來到台灣就開始照顧爸爸、媽媽、先生，又生了小孩，每天都在忙忙忙。孩子大了點就做起生意，有人聊聊很棒，而且交換不同的心得
C280_13,家庭成員間有不同的文化隔閡，台灣的傳統節日和習俗與澳門家鄉不同，學習客家話溝通讓彼此更順暢，有時候購買熟悉的食材自己烹。
C2_16,"加油，不管生活是怎樣，我們都要努力學習,讓自己可以變的更好更棒，遇到不開心的事情，我們對生活一樣充滿熱情"
V462_16,媽，你最近辛苦了，我真的很佩服你這麼能幹，把家裡的大小事打理的很好，不管你遇到什麼事都別擔心，我會一直支持你的
V367_13,這兩個月來，我過得還不錯，雖然沒辦法事事順心，但是大致上還算開心，我很喜歡我現在的生活，感謝身邊每一個幫助過我的人。
V441_16,我想對父親說話，謝謝您用堅韌和愛守護著這個家，無論生活多艱難，您總是以行動給予力量。您的付出我都看在眼裡，記在心裡，希望未來的日子，您能放鬆一些，享受屬於自己的快樂時光。
V421_13,來台灣這幾年，我的婆婆丈夫都對我很要好，每天都會噓寒問暖，有時會怕我聽不懂語言意思是什麼，會大約解釋一下
V479_13,因為一些壓力或人際關係感到有點沮喪，好在有朋友跟家人的陪伴和鼓勵，可讓我傾訴釋放壓力，或嘗試做些讓自己放鬆的活動
V376_13,台北這幾天的天氣驟降，寒冷感強烈，氣溫明顯下降，讓人不禁縮起脖子。街上行人多穿上厚外套，寒風刺骨，似乎一夜之間進入冬季。這樣的天氣，讓人格外渴望溫暖。
I576_16,母親，有時候會很想念家裡的飯菜和您的聲音，希望有機會能回去看您，陪您聊聊天。如果有什麼需要我幫忙的，記得告訴我。
V353_13,我覺得住在台灣各方面都很好，交通和教育系統都很先進，特別是醫療方面。人們都非常熱情。如果有什麼不太適應的，我覺得就是天氣太冷了。
V437_13,在這裡的生活，充滿了多樣性，在異鄉生活中的經歷、挑戰與成長。這些心情既有喜悅也有困難，涵蓋了文化適應、語言障礙、人際關係以及對未來的期望等方面。
C116_16,我最想跟我的媽媽說好好保重身體，在家裡下田農務別太累了，多休息別操心我，我會好好吃飯、好好生活、認真工作，等過年期間再回去探望他們
V498_13,離開家鄉和家人，到一個陌生的國家生活，難免會有思鄉的感覺，尤其是在重大節日或是家裡重要場合的時候。飲食、家庭價值觀，還有生活習慣的差異，都需要一段時間才能慢慢適應。
M646_13,想念家鄉的親人和朋友感到孤單，需要重新適應職場環境，或因為語言和文化差異而感到挫折，但台灣的方言台語或客家話會讓人感到陌生。
C185_16,謝謝我的家人，陪在我身邊，他們為我做的事，讓我非常感動，我要好好珍惜和家人在一起的每一段時光，我愛我的家人
M635_13,最近我對中兩張6獎發票，感覺很開心。雖然金額不多，但這樣的小獎也讓人心情愉快，似乎是運氣的小小回報。希望下次能中更多的獎！
C206_16,想對媽媽說，我想妳了，還想吃妳做的飯，在台灣吃到的菜雖然好吃，但沒有妳的味道，在家裡吃多了還覺得膩了，現在卻很想吃了。
C258_16,我會對家人說：「感謝你們一直以來的支持和關心，讓我在面對挑戰時有力量。未來無論遇到什麼困難，我都希望能和你們一起度過。你們的陪伴是我最大的安慰，謝謝你們的愛與理解。」
M630_16,我會跟新住民講話：我們大家都不簡單，每個人都有自己的故事和夢想，今天大家在這裡，一定是毅力比任何人都強！
V404_13,"上個月和一起嫁過來的朋友回老家探望，那熟悉的氣味和溫暖總是讓人感到格外親切。
無論是媽媽做的菜香，還是家中某個擺件的熟悉感，這些過去不起眼的東西，現在確實讓我感動萬分。遇見那些從小一起長大的朋友再度見面，總是充滿了懷舊的情感。短短二周，卻是滿滿回憶"
I544_13,還好，沒什麼特別開心或不開心，最近看到很多聖誕節的裝飾，讓我到處去走走、去拍照，假日有空會去多逛逛沒走過的台北新北
M623_16,想跟政治人物說話，民國60年前後，來台時的台灣人民純樸善良，大家肩併肩努力生活，和樂融融，現在感受仇恨氛圍濃重。
C304_13,遠離家鄉，心中充滿思念與不捨，每當夜深人靜總覺得孤單與無助，雖然外面的世界充滿挑戰，但總希望有一天能回到那片熟悉的土地
V344_16,大家好-我是夢銀-我自來越南-我很高興認識大家-請多多指教-希望大家把我當成朋友-當成台灣的人民一起支持台灣
